125.013704704	NaN
125.023911936	NaN
125.034110976	NaN
125.044310016	NaN
125.054509056	NaN
125.064716288	NaN
125.074915328	NaN
125.085114368	NaN
125.095313408	NaN
125.105512448	NaN
125.11571968	NaN
125.12591872	NaN
125.13611776	NaN
125.1463168	NaN
125.156524032	NaN
125.166723072	NaN
125.176922112	NaN
125.187121152	0.0065156478
125.197328384	0.0038129452
125.207527424	0.0015925652
125.217726464	-4.2256265E-4
125.227925504	8.802556E-4
125.238132736	-8.676614E-4
125.248331776	-6.761297E-4
125.258530816	2.3731646E-4
125.268729856	5.286304E-5
125.278937088	-0.002300811
125.289136128	0.0011514566
125.299335168	-2.8477216E-4
125.309534208	0.0022720897
125.31974144	0.004774234
125.32994048	0.0017956396
125.34013952	-6.081784E-4
125.35033856	0.005119007
125.3605376	-2.45773E-4
125.370744832	9.967108E-4
125.380943872	0.0056410623
125.391142912	0.0035799223
125.401341952	0.0015943658
125.411549184	0.009209867
125.421748224	0.0023122414
125.431947264	-3.8346883E-5
125.442146304	-6.4883527E-4
125.452353536	0.0032822178
125.462552576	0.0028289051
125.472751616	3.7639238E-5
125.482950656	-4.7940173E-4
125.493157888	0.0013956744
125.503356928	-0.0024743143
125.513555968	9.179827E-4
125.523755008	0.0019928883
125.53396224	0.0032352435
125.54416128	0.0044514174
125.55436032	0.005072555
125.56455936	8.254146E-4
125.5747584	0.0023343791
125.584965632	0.0013510581
125.595164672	0.0010800445
125.605363712	0.0024065704
125.615562752	2.7011336E-5
125.625769984	0.003061311
125.635969024	-5.6511803E-5
125.646168064	5.987145E-4
125.656367104	8.559304E-4
125.666574336	-4.0416795E-4
125.676773376	4.696061E-5
125.686972416	-0.001061624
125.697171456	-0.0011762707
125.707378688	5.991658E-4
125.717577728	-7.9855893E-4
125.727776768	0.0017107987
125.737975808	0.003831141
125.74818304	0.0034970273
125.75838208	0.00304276
125.76858112	0.001078695
125.77878016	-4.706287E-4
125.788987392	0.002470422
125.799186432	0.0028798492
125.809385472	0.0033976268
125.819584512	0.001781431
125.829783552	0.0019423442
125.839990784	0.0023348168
125.850189824	0.005003401
125.860388864	0.003390657
125.870587904	0.0063310335
125.880795136	0.008389938
125.890994176	0.0055798497
125.901193216	0.006056027
125.911392256	0.0050570024
125.921599488	0.0061189304
125.931798528	0.0066639394
125.941997568	0.005318203
125.952196608	0.0024281954
125.96240384	0.0057977233
125.97260288	0.0070394683
125.98280192	0.005649954
125.99300096	0.003235588
126.003208192	8.351582E-4
126.013407232	-8.571303E-4
126.023606272	0.0019394271
126.033805312	-4.4884096E-4
126.044004352	-8.1193814E-4
126.054211584	0.0026845953
126.064410624	0.0019388007
126.074609664	6.4106786E-4
126.084808704	7.378022E-4
126.095015936	-0.0012408117
126.105214976	-0.0012194386
126.115414016	0.0023371154
126.125613056	2.2309177E-4
126.135820288	0.0023013796
126.146019328	0.0010341025
126.156218368	0.0021576853
126.166417408	0.0053061037
126.17662464	0.0059362655
126.18682368	0.006463886
126.19702272	0.0053345435
126.20722176	0.00911423
126.217428992	0.01626983
126.227628032	0.012956308
126.237827072	0.014850615
126.248026112	0.012557481
126.258233344	0.011215762
126.268432384	0.013319938
126.278631424	0.00699735
126.288830464	0.0022261194
126.299029504	0.0031166251
126.309236736	0.002803206
126.319435776	0.0017531238
126.329634816	0.0025085893
126.339833856	0.0019358213
126.350041088	-5.817469E-4
126.360240128	0.0027263795
126.370439168	0.00957712
126.380638208	0.007725521
126.39084544	0.0074547874
126.40104448	0.008947732
126.41124352	0.010113595
126.42144256	0.0114170285
126.431649792	0.010747369
126.441848832	0.0070403004
126.452047872	0.00517397
126.462246912	0.0053603337
126.472454144	4.559715E-4
126.482653184	0.0015493107
126.492852224	7.053712E-4
126.503051264	8.1999996E-4
126.513250304	0.0025466052
126.523457536	0.003760208
126.533656576	0.0028553833
126.543855616	0.0055597313
126.554054656	3.74517E-5
126.564261888	5.768331E-4
126.574460928	0.001962949
126.584659968	0.0037552658
126.594859008	0.0037257855
126.60506624	0.004185795
126.61526528	0.0036254362
126.62546432	0.005034893
126.63566336	0.003965937
126.645870592	0.0060993726
126.656069632	0.0049927845
126.666268672	0.002152108
126.676467712	0.009243613
126.686674944	0.0075072097
126.696873984	0.0040931986
126.707073024	0.0020812699
126.717272064	0.0024673531
126.727479296	0.0016305672
126.737678336	0.0036584209
126.747877376	0.0037749996
126.758076416	0.008777868
126.768275456	0.012584038
126.778482688	0.015688721
126.788681728	0.01892628
126.798880768	0.022014037
126.809079808	0.027694613
126.81928704	0.025043655
126.82948608	0.0219278
126.83968512	0.018784694
126.84988416	0.019245101
126.860091392	0.018700702
126.870290432	0.012377584
126.880489472	0.0065225777
126.890688512	0.006549076
126.900895744	0.0070300833
126.911094784	0.0021399313
126.921293824	0.002040255
126.931492864	0.003453132
126.941700096	0.0067830407
126.951899136	0.0035244857
126.962098176	0.0010431348
126.972297216	0.0032672093
126.982504448	-7.084251E-4
126.992703488	-6.1739446E-4
127.002902528	0.0018276698
127.013101568	-0.0016591422
127.023300608	2.078149E-4
127.03350784	0.0013383785
127.04370688	9.714185E-6
127.05390592	0.0026412671
127.06410496	0.00315758
127.074312192	0.00733135
127.084511232	0.014992122
127.094710272	0.020343188
127.104909312	0.016048372
127.115116544	0.012716393
127.125315584	0.015883837
127.135514624	0.01908811
127.145713664	0.008398694
127.155920896	0.005611835
127.166119936	0.003535779
127.176318976	0.0044170856
127.186518016	0.0013911475
127.196725248	0.002330694
127.206924288	0.002064904
127.217123328	0.0027451343
127.227322368	-3.5434047E-4
127.237521408	-8.463954E-4
127.24772864	5.554668E-4
127.25792768	0.0028763942
127.26812672	0.003401807
127.27832576	0.0020145506
127.288532992	0.0025644952
127.298732032	0.009286272
127.308931072	0.021763397
127.319130112	0.055076092
127.329337344	0.12999661
127.339536384	0.2046781
127.349735424	0.22616541
127.359934464	0.20742376
127.370141696	0.19486293
127.380340736	0.23229353
127.390539776	0.21782313
127.400738816	0.12073034
127.410946048	0.048051465
127.421145088	0.016872007
127.431344128	0.0077863345
127.441543168	0.0047391104
127.4517504	0.0011190204
127.46194944	5.9615396E-4
127.47214848	0.002280841
127.48234752	0.0014738978
127.49254656	-1.773596E-4
127.502753792	2.5954665E-4
127.512952832	9.651571E-5
127.523151872	-0.0016905682
127.533350912	6.8315264E-4
127.543558144	0.0020181055
127.553757184	8.0390647E-4
127.563956224	0.0025747223
127.574155264	0.001799943
127.584362496	0.0011597647
127.594561536	-3.33229E-4
127.604760576	-1.1875615E-4
127.614959616	5.638302E-4
127.625166848	0.001197571
127.635365888	0.0023598096
127.645564928	0.004442885
127.655763968	0.00282555
127.6659712	0.007921484
127.67617024	0.009756915
127.68636928	0.01072294
127.69656832	0.010280237
127.70676736	0.0044859787
127.716974592	0.0015921765
127.727173632	0.0017437018
127.737372672	0.002593139
127.747571712	0.0025377632
127.757778944	0.00641255
127.767977984	0.007138763
127.778177024	0.007160854
127.788376064	0.011380466
127.798583296	0.01912399
127.808782336	0.039173655
127.818981376	0.07602321
127.829180416	0.11411941
127.839387648	0.11296824
127.849586688	0.090759486
127.859785728	0.08090044
127.869984768	0.100615636
127.880192	0.09289466
127.89039104	0.050152835
127.90059008	0.020263715
127.91078912	0.006380674
127.920996352	0.0012196274
127.931195392	4.2152747E-6
127.941394432	-7.4481603E-4
127.951593472	0.005391337
127.961792512	0.010540856
127.971999744	0.0106603475
127.982198784	0.018236276
127.992397824	0.028643444
128.002596864	0.029626988
128.012804096	0.026928809
128.023003136	0.02609035
128.033202176	0.029183228
128.043401216	0.025703626
128.053608448	0.014838496
128.063807488	0.014669991
128.074006528	0.012218727
128.084205568	0.012522194
128.0944128	0.012417585
128.10461184	0.008567004
128.11481088	0.00914091
128.12500992	0.0068330932
128.135217152	0.0052561876
128.145416192	0.003867033
128.155615232	0.006587409
128.165814272	0.0022223904
128.176013312	0.004596815
128.186220544	0.005936202
128.196419584	6.98429E-4
128.206618624	-2.6045018E-4
128.216817664	-0.0023342215
128.227024896	5.8043934E-4
128.237223936	0.004384198
128.247422976	0.00870718
128.257622016	0.01495105
128.267829248	0.022488615
128.278028288	0.017478937
128.288227328	0.012499145
128.298426368	0.011732447
128.3086336	0.016761113
128.31883264	0.017935522
128.32903168	0.011955991
128.33923072	0.0067552635
128.349437952	0.0073391423
128.359636992	0.004634859
128.369836032	0.005564041
128.380035072	0.005441909
128.390242304	0.005019182
128.400441344	0.0052877734
128.410640384	0.0058346037
128.420839424	0.0035231812
128.431038464	0.0017894806
128.441245696	7.985419E-4
128.451444736	0.0013452403
128.461643776	0.001303522
128.471842816	-5.1362667E-4
128.482050048	-0.0018592593
128.492249088	-0.0018894266
